ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
110001,202001,1521,232541.0
110002,202001,3626,518218.0
110003,202001,180,25892.0
110004,202001,2970,465018.0
110005,202001,686,98866.0
110006,202001,360,51411.0
110007,202001,390,55790.0
110008,202001,1592,284087.0
110009,202001,1486,239652.0
110010,202001,2871,534240.0
110011,202001,2051,240437.0
110012,202001,2290,298485.0
110013,202001,1836,229584.0
110014,202001,1387,187519.0
110015,202001,1075,144607.0
110018,202001,873,132769.0
110020,202001,22406,3616870.0
110025,202001,1509,238356.0
110026,202001,183,30142.0
110028,202001,1441,181240.0
110029,202001,421,61338.0
110030,202001,2587,400388.0
110032,202001,777,103126.0
110033,202001,1312,194707.0
110034,202001,1149,154464.0
110037,202001,750,120971.0
110040,202001,1056,145255.0
110045,202001,1973,292162.0
110050,202001,634,71215.0
110060,202001,240,28489.0
110070,202001,556,76140.0
110080,202001,2701,452658.0
110090,202001,201,32352.0
110092,202001,408,85414.0
110094,202001,1013,142793.0
110100,202001,825,116401.0
110110,202001,565,85055.0
110120,202001,467,66190.0
110130,202001,787,118815.0
110140,202001,608,87034.0
110143,202001,343,44131.0
110145,202001,253,35290.0
110146,202001,156,29942.0
110147,202001,179,27542.0
110148,202001,130,16094.0
110149,202001,967,127158.0
110150,202001,847,114876.0
110155,202001,247,38798.0
110160,202001,499,67919.0
110170,202001,796,120523.0
110175,202001,632,104752.0
110180,202001,526,91976.0
120001,202001,1610,301157.0
120005,202001,1416,445651.0
120010,202001,3114,616559.0
120013,202001,1388,305050.0
120017,202001,1482,325687.0
120020,202001,10447,3354150.0
120025,202001,1752,355070.0
120030,202001,4718,1418405.0
120032,202001,1325,500257.0
120033,202001,3228,1084338.0
120034,202001,1738,587040.0
120035,202001,2757,858146.0
120038,202001,1500,263177.0
120039,202001,1514,501557.0
120040,202001,22146,5086592.0
120042,202001,2423,741840.0
120043,202001,1125,431104.0
120045,202001,4200,1043008.0
120050,202001,6917,2001944.0
120060,202001,7360,2552568.0
120070,202001,1973,393504.0
120080,202001,2660,584364.0
130002,202001,2296,637593.0
130006,202001,1518,316770.0
130008,202001,1956,602437.0
130010,202001,2928,758323.0
130014,202001,1297,260801.0
130020,202001,1927,720279.0
130030,202001,7477,2107142.0
130040,202001,2404,473250.0
130050,202001,5416,1717880.0
130060,202001,5321,1625011.0
130063,202001,4733,1366502.0
130068,202001,2304,670032.0
130070,202001,4749,1087319.0
130080,202001,4930,1492312.0
130083,202001,2017,429205.0
130090,202001,2479,759953.0
130100,202001,5885,1829630.0
130110,202001,5150,987795.0
130115,202001,3812,1101507.0
130120,202001,9527,2266545.0
130130,202001,3241,755074.0
130140,202001,5290,1760139.0
130150,202001,2862,1071075.0
130160,202001,3489,828637.0
130165,202001,2587,914495.0
130170,202001,7089,1744406.0
130180,202001,3768,1061870.0
130185,202001,11486,2086493.0
130190,202001,10984,2548100.0
130195,202001,1654,540191.0
130200,202001,1611,348198.0
130210,202001,908,291630.0
130220,202001,1617,509873.0
130230,202001,3266,1123297.0
130240,202001,8047,2505231.0
130250,202001,17498,4015521.0
130255,202001,2895,668741.0
130260,202001,116138,1.8725068E7
130270,202001,5438,1161062.0
130280,202001,2841,1076397.0
130290,202001,9278,2746080.0
130300,202001,3544,1064114.0
130310,202001,4137,1118940.0
130320,202001,2122,465162.0
130330,202001,3024,857530.0
130340,202001,15664,3534106.0
130350,202001,3042,976262.0
130353,202001,3735,754151.0
130356,202001,2906,543901.0
130360,202001,2200,636705.0
130370,202001,4179,1188994.0
130380,202001,5117,1756253.0
130390,202001,4056,1211429.0
130395,202001,1514,318306.0
130400,202001,1968,526056.0
130406,202001,6580,1252534.0
130410,202001,2412,409267.0
130420,202001,8410,2311326.0
130423,202001,3153,837215.0
130426,202001,2305,777726.0
130430,202001,2851,679285.0
130440,202001,3561,1085920.0
140002,202001,1376,383816.0
140005,202001,2054,443202.0
140010,202001,16703,2760006.0
140015,202001,2326,652006.0
140017,202001,2551,703459.0
140020,202001,3185,789123.0
140023,202001,1389,289873.0
140028,202001,1293,264456.0
140030,202001,3375,681886.0
140040,202001,1937,694845.0
140045,202001,1498,366205.0
140047,202001,3177,741732.0
140050,202001,824,156073.0
140060,202001,955,201978.0
140070,202001,1482,654536.0
150010,202001,33775,6991012.0
150013,202001,1145,272270.0
150020,202001,10941,2202078.0
150030,202001,6709,1546276.0
150034,202001,2466,478335.0
150040,202001,11216,2012604.0
150050,202001,5451,1792132.0
150060,202001,10309,2068037.0
150070,202001,4968,1550682.0
150080,202001,29675,4122506.0
150085,202001,5356,1364226.0
150090,202001,7648,1808552.0
150095,202001,3844,820111.0
150100,202001,1945,513025.0
150110,202001,3571,1056033.0
150120,202001,6291,1263854.0
150125,202001,351,69112.0
150130,202001,13423,2530522.0
150140,202001,114699,1.8043788E7
150145,202001,2537,443165.0
150150,202001,10166,2294588.0
150157,202001,1984,386125.0
150160,202001,1900,309985.0
150170,202001,15057,2931185.0
150172,202001,2534,509012.0
150175,202001,933,187359.0
150178,202001,6652,1521748.0
150180,202001,16734,3981892.0
150190,202001,5258,1505903.0
150195,202001,4065,1158402.0
150200,202001,4615,1220922.0
150210,202001,19456,3961951.0
150215,202001,3617,749198.0
150220,202001,7111,1286559.0
150230,202001,7450,1208384.0
150240,202001,12588,1800782.0
150250,202001,3059,894498.0
150260,202001,1858,431588.0
150270,202001,3081,464917.0
150275,202001,5167,1293888.0
150276,202001,1177,238319.0
150277,202001,2999,504224.0
150280,202001,5509,1500685.0
150285,202001,2113,504069.0
150290,202001,8200,1815100.0
150293,202001,4017,706585.0
150295,202001,3123,519913.0
150300,202001,1724,489262.0
150304,202001,2094,381682.0
150307,202001,4590,871340.0
150309,202001,3045,550578.0
150310,202001,5939,2123589.0
150320,202001,6222,999529.0
150330,202001,9746,1847483.0
150340,202001,1673,312277.0
150345,202001,5740,1252311.0
150350,202001,6310,1034450.0
150360,202001,12197,2473450.0
150370,202001,6002,1240337.0
150375,202001,2559,740922.0
150380,202001,7026,1726559.0
150390,202001,5401,1170254.0
150400,202001,5238,1026605.0
150405,202001,6193,1172058.0
150410,202001,1143,226908.0
150420,202001,14328,2325718.0
150430,202001,5950,1065572.0
150440,202001,3867,731324.0
150442,202001,13186,2355563.0
150445,202001,4276,1004743.0
150450,202001,4082,1157391.0
150460,202001,6456,1858000.0
150470,202001,15466,3419737.0
150475,202001,3212,710700.0
150480,202001,9196,1585500.0
150490,202001,6652,1589405.0
150495,202001,4242,1275589.0
150497,202001,1370,265059.0
150500,202001,2221,381321.0
150503,202001,1546,267730.0
150506,202001,5603,1071307.0
150510,202001,6076,1374457.0
150520,202001,6105,1711244.0
150530,202001,7933,1520635.0
150540,202001,3389,752258.0
150543,202001,3945,777224.0
150548,202001,7162,1853779.0
150549,202001,1429,374501.0
150550,202001,9290,1535933.0
150553,202001,9278,1481065.0
150555,202001,929,193867.0
150560,202001,1034,187914.0
150563,202001,1286,238061.0
150565,202001,2898,788382.0
150570,202001,4810,833620.0
150580,202001,7295,1581277.0
150590,202001,5833,1941239.0
150600,202001,7554,2260538.0
150610,202001,1880,460790.0
150611,202001,2296,536543.0
150613,202001,5377,1006207.0
150616,202001,1226,203715.0
150618,202001,3683,780211.0
150619,202001,3960,849262.0
150620,202001,3996,721238.0
150630,202001,4532,881887.0
150635,202001,2407,458328.0
150640,202001,1823,473732.0
150650,202001,6125,933486.0
150655,202001,4282,961225.0
150658,202001,2216,376074.0
150660,202001,3392,558969.0
150670,202001,4474,798875.0
150680,202001,26746,5323995.0
150690,202001,1866,396419.0
150700,202001,4040,744259.0
150710,202001,2668,507069.0
150715,202001,2950,605665.0
150720,202001,5148,1291658.0
150730,202001,6986,1646386.0
150740,202001,2540,411601.0
150745,202001,2970,509491.0
150746,202001,1092,273678.0
150747,202001,3023,561933.0
150750,202001,2292,592903.0
150760,202001,8070,1552999.0
150770,202001,5172,1521538.0
150775,202001,418,82283.0
150780,202001,3295,923992.0
150790,202001,3772,845329.0
150795,202001,8177,1505207.0
150796,202001,2525,479523.0
150797,202001,2659,610943.0
150800,202001,9107,1805965.0
150803,202001,5190,1191823.0
150805,202001,2124,397973.0
150808,202001,1711,227997.0
150810,202001,9678,1648049.0
150812,202001,3216,718504.0
150815,202001,5972,1244505.0
150820,202001,7439,1323706.0
150830,202001,8860,2565665.0
150835,202001,1178,263628.0
150840,202001,3277,636344.0
160005,202001,828,210970.0
160010,202001,2139,518353.0
160015,202001,1835,504395.0
160020,202001,1330,279436.0
160021,202001,774,270559.0
160023,202001,750,154013.0
160025,202001,1620,446242.0
160027,202001,6184,1310309.0
160030,202001,31452,6249961.0
160040,202001,4187,1394417.0
160050,202001,2098,347578.0
160053,202001,2519,670804.0
160055,202001,635,170817.0
160060,202001,14272,3233673.0
160070,202001,1911,578241.0
160080,202001,2374,786289.0
170025,202001,206,38741.0
170030,202001,521,100201.0
170035,202001,569,116184.0
170040,202001,830,191563.0
170070,202001,713,138344.0
170100,202001,1215,258760.0
170105,202001,240,38587.0
170110,202001,347,68358.0
170130,202001,490,98131.0
170190,202001,409,61456.0
170200,202001,536,78215.0
170210,202001,6450,837752.0
170215,202001,748,185301.0
170220,202001,2835,465305.0
170230,202001,390,57802.0
170240,202001,1321,313522.0
170255,202001,1393,246517.0
170270,202001,371,60667.0
170290,202001,1871,455542.0
170300,202001,1035,216973.0
170305,202001,272,42104.0
170307,202001,397,92634.0
170310,202001,552,84764.0
170320,202001,396,86833.0
170330,202001,547,149300.0
170360,202001,187,41182.0
170370,202001,426,66789.0
170380,202001,761,123674.0
170382,202001,279,65591.0
170384,202001,772,169525.0
170386,202001,190,31611.0
170388,202001,198,41816.0
170389,202001,526,121959.0
170390,202001,875,213156.0
170410,202001,254,66513.0
170460,202001,168,32488.0
170510,202001,365,94253.0
170550,202001,1850,265795.0
170555,202001,529,85324.0
170560,202001,452,101313.0
170600,202001,597,99915.0
170610,202001,733,141202.0
170625,202001,97,17960.0
170650,202001,490,95435.0
170700,202001,1271,240852.0
170710,202001,659,123204.0
170720,202001,972,179852.0
170730,202001,367,67501.0
170740,202001,1215,284102.0
170755,202001,269,52397.0
170765,202001,379,63331.0
170770,202001,952,190032.0
170820,202001,1376,228869.0
170825,202001,459,90313.0
170830,202001,826,181396.0
170900,202001,1674,406370.0
170930,202001,1207,195901.0
170950,202001,2617,344941.0
170980,202001,219,46723.0
171050,202001,1018,282105.0
171070,202001,683,114823.0
171090,202001,537,79128.0
171110,202001,180,27706.0
171150,202001,364,62405.0
171180,202001,219,37770.0
171190,202001,975,243474.0
171195,202001,416,95368.0
171200,202001,193,36154.0
171215,202001,154,31599.0
171240,202001,413,119083.0
171245,202001,253,55656.0
171250,202001,392,72723.0
171270,202001,164,34273.0
171280,202001,375,66391.0
171320,202001,1364,225841.0
171330,202001,1092,176089.0
171360,202001,703,174586.0
171370,202001,319,58995.0
171380,202001,766,155573.0
171395,202001,354,82509.0
171420,202001,712,133199.0
171430,202001,522,107116.0
171488,202001,1049,205013.0
171500,202001,441,100154.0
171510,202001,438,125881.0
171515,202001,175,36104.0
171525,202001,290,48640.0
171550,202001,136,32491.0
171570,202001,544,106609.0
171575,202001,527,94903.0
171610,202001,1602,247102.0
171620,202001,1676,415599.0
171630,202001,465,85180.0
171650,202001,695,111361.0
171660,202001,817,152290.0
171665,202001,549,88656.0
171670,202001,783,133299.0
171700,202001,503,106712.0
171720,202001,391,72309.0
171750,202001,317,44589.0
171780,202001,577,109248.0
171790,202001,665,128528.0
171800,202001,308,63036.0
171820,202001,3482,590839.0
171830,202001,812,137269.0
171840,202001,341,68242.0
171845,202001,235,48260.0
171850,202001,507,141148.0
171855,202001,530,92294.0
171865,202001,153,26504.0
171870,202001,290,53654.0
171875,202001,688,181747.0
171880,202001,716,159238.0
171884,202001,247,43605.0
171886,202001,440,57799.0
171888,202001,268,61760.0
171889,202001,166,28032.0
171890,202001,479,97080.0
171900,202001,178,36515.0
172000,202001,244,38618.0
172010,202001,499,126271.0
172015,202001,138,29936.0
172020,202001,1585,289958.0
172025,202001,304,74478.0
172030,202001,734,191404.0
172049,202001,498,87306.0
172065,202001,817,168886.0
172080,202001,1128,218454.0
172085,202001,136,21624.0
172090,202001,2115,474706.0
172093,202001,184,46275.0
172097,202001,173,34804.0
172100,202001,11989,2029332.0
172110,202001,910,297891.0
172120,202001,2096,509907.0
172125,202001,102,23941.0
172130,202001,207,46010.0
172208,202001,1318,257595.0
172210,202001,1225,210184.0
210005,202001,8169,1260000.0
210010,202001,1407,305448.0
210015,202001,2473,554670.0
210020,202001,5671,1262594.0
210030,202001,3592,676653.0
210040,202001,1321,244314.0
210043,202001,3919,873655.0
210047,202001,4421,1313552.0
210050,202001,1205,255638.0
210055,202001,1342,338549.0
210060,202001,4640,1035540.0
210070,202001,6004,1609972.0
210080,202001,3580,1146954.0
210083,202001,4024,1172024.0
210087,202001,2131,439173.0
210090,202001,7107,1404669.0
210095,202001,4633,934935.0
210100,202001,5015,1090656.0
210110,202001,2364,713590.0
210120,202001,12153,2281043.0
210125,202001,2955,511460.0
210130,202001,2904,590881.0
210135,202001,1006,239822.0
210140,202001,8248,1507229.0
210150,202001,3240,490277.0
210160,202001,9743,1606180.0
210170,202001,11376,2578903.0
210173,202001,1662,528713.0
210177,202001,2516,569629.0
210180,202001,1075,263456.0
210190,202001,3553,789664.0
210193,202001,863,167265.0
210197,202001,1489,354601.0
210200,202001,5228,1237357.0
210203,202001,4667,883912.0
210207,202001,2258,421477.0
210210,202001,6554,1997778.0
210215,202001,1758,481620.0
210220,202001,4994,1225030.0
210230,202001,3811,768655.0
210232,202001,6426,1165847.0
210235,202001,2466,654768.0
210237,202001,2042,655395.0
210240,202001,2006,491234.0
210250,202001,4361,1265277.0
210255,202001,1462,286334.0
210260,202001,3940,876841.0
210270,202001,3540,855202.0
210275,202001,2549,580882.0
210280,202001,3027,689625.0
210290,202001,5258,1306793.0
210300,202001,17856,2971973.0
210310,202001,2260,466986.0
210312,202001,1957,451052.0
210315,202001,2115,527633.0
210317,202001,3162,865862.0
210320,202001,13862,3494928.0
210325,202001,2502,635021.0
210330,202001,12596,2247708.0
210340,202001,6548,1320702.0
210350,202001,6750,1707572.0
210355,202001,2895,907993.0
210360,202001,9402,2125026.0
210370,202001,7019,1467252.0
210375,202001,1528,247261.0
210380,202001,3686,659268.0
210390,202001,1929,530787.0
210400,202001,3200,788281.0
210405,202001,3367,543735.0
210407,202001,1280,303494.0
210408,202001,1943,475207.0
210409,202001,2833,813837.0
210410,202001,2058,462343.0
210420,202001,2824,687276.0
210430,202001,1714,365541.0
210440,202001,3158,657009.0
210450,202001,1605,275265.0
210455,202001,2026,344317.0
210460,202001,2475,657456.0
210462,202001,1042,250897.0
210465,202001,1877,485848.0
210467,202001,4043,1047039.0
210470,202001,1018,188619.0
210480,202001,9664,1808068.0
210490,202001,2507,552796.0
210500,202001,4633,1102009.0
210510,202001,4510,1292685.0
210515,202001,2679,751413.0
210520,202001,1801,403901.0
210530,202001,13552,2286497.0
210535,202001,2336,570399.0
210540,202001,8556,1663969.0
210542,202001,3803,755745.0
210545,202001,1725,413005.0
210547,202001,2308,566517.0
210550,202001,3533,916435.0
210560,202001,2472,500780.0
210565,202001,954,272869.0
210570,202001,7707,1617332.0
210580,202001,1876,310805.0
210590,202001,3032,889495.0
210592,202001,2006,508015.0
210594,202001,1339,258383.0
210596,202001,1711,365511.0
210598,202001,1408,299442.0
210600,202001,1850,344625.0
210610,202001,1838,468301.0
210620,202001,1920,474603.0
210630,202001,2098,529318.0
210632,202001,2902,672377.0
210635,202001,1324,264238.0
210637,202001,1577,423488.0
210640,202001,3571,1133944.0
210650,202001,5943,1504600.0
210660,202001,5706,1185124.0
210663,202001,1819,390549.0
210667,202001,1522,434530.0
210670,202001,3392,995793.0
210675,202001,3358,796497.0
210680,202001,2991,690469.0
210690,202001,5373,1235291.0
210700,202001,1580,320494.0
210710,202001,3606,974775.0
210720,202001,2307,670302.0
210725,202001,783,226911.0
210730,202001,772,142028.0
210735,202001,3217,691074.0
210740,202001,3541,848510.0
210745,202001,3323,743323.0
210750,202001,13014,2148654.0
210760,202001,4367,1143047.0
210770,202001,4477,1141635.0
210780,202001,4882,1117096.0
210790,202001,3017,803464.0
210800,202001,3561,869338.0
210805,202001,3192,981673.0
210810,202001,3575,623268.0
210820,202001,3632,617043.0
210825,202001,5104,1095155.0
210830,202001,5683,1298454.0
210840,202001,2433,481218.0
210845,202001,4979,1228329.0
210850,202001,3772,1166910.0
210860,202001,13014,2536872.0
210870,202001,4764,1014234.0
210880,202001,3133,705047.0
210890,202001,2738,419582.0
210900,202001,1544,200082.0
210905,202001,1441,306942.0
210910,202001,4010,725393.0
210920,202001,2443,712219.0
210923,202001,926,209925.0
210927,202001,3854,1091403.0
210930,202001,1644,405385.0
210940,202001,3185,710688.0
210945,202001,4495,990494.0
210950,202001,2671,499390.0
210955,202001,920,165794.0
210960,202001,5373,961733.0
210970,202001,719,145300.0
210975,202001,1114,264549.0
210980,202001,7609,1468062.0
210990,202001,8737,1750015.0
211000,202001,9138,1779016.0
211003,202001,3796,1135207.0
211010,202001,4793,1655602.0
211020,202001,5414,1253071.0
211023,202001,1493,315429.0
211027,202001,2361,502651.0
211030,202001,2677,447366.0
211040,202001,3645,1176180.0
211050,202001,6957,1648200.0
211060,202001,5316,1320260.0
211065,202001,1415,342154.0
211070,202001,4719,999874.0
211080,202001,736,136511.0
211085,202001,1384,240328.0
211090,202001,2470,627618.0
211100,202001,5341,1250785.0
211102,202001,2260,575129.0
211105,202001,1425,265967.0
211107,202001,3051,838996.0
211110,202001,3221,568128.0
211120,202001,22807,3950995.0
211125,202001,1333,320742.0
211130,202001,72248,1.1731408E7
211140,202001,3462,696305.0
211150,202001,6198,1273538.0
211153,202001,1329,231068.0
211157,202001,647,155574.0
211160,202001,2125,444614.0
211163,202001,1236,366345.0
211167,202001,1227,339864.0
211170,202001,5318,1113976.0
211172,202001,1562,310552.0
211174,202001,2155,589647.0
211176,202001,2430,583599.0
211178,202001,3498,800331.0
211180,202001,2975,697626.0
211190,202001,2141,620592.0
211195,202001,894,157386.0
211200,202001,1100,215679.0
211210,202001,4739,1158048.0
211220,202001,19868,3709463.0
211223,202001,3103,484295.0
211227,202001,1308,413450.0
211230,202001,4713,834459.0
211240,202001,6547,1794916.0
211245,202001,5401,1190946.0
211250,202001,9630,2436357.0
211260,202001,6090,1527152.0
211270,202001,7190,2075110.0
211280,202001,8462,1500878.0
211285,202001,1011,225168.0
211290,202001,5426,1258677.0
211300,202001,5745,1430724.0
211400,202001,6270,1096035.0
220005,202001,1286,252355.0
220010,202001,898,210434.0
220020,202001,2296,456088.0
220025,202001,1447,262273.0
220027,202001,817,175695.0
220030,202001,2393,421236.0
220040,202001,3935,620882.0
220045,202001,920,268259.0
220050,202001,3287,835828.0
220060,202001,1712,314594.0
220070,202001,1591,249853.0
220080,202001,474,125132.0
220090,202001,1103,271765.0
220095,202001,508,78068.0
220100,202001,830,180223.0
220105,202001,1253,265163.0
220110,202001,2579,660949.0
220115,202001,1986,469270.0
220117,202001,801,190366.0
220120,202001,9503,2447040.0
220130,202001,785,200093.0
220140,202001,1443,207608.0
220150,202001,4670,1147689.0
220155,202001,631,133622.0
220157,202001,669,142944.0
220160,202001,1824,477405.0
220170,202001,1042,258723.0
220173,202001,1267,279192.0
220177,202001,1723,452400.0
220180,202001,617,132022.0
220190,202001,3841,777699.0
220191,202001,952,143441.0
220192,202001,1111,247643.0
220194,202001,1193,276586.0
220196,202001,1345,276196.0
220198,202001,948,264581.0
220200,202001,3461,921724.0
220202,202001,1509,378700.0
220205,202001,1840,472957.0
220207,202001,431,85003.0
220208,202001,807,122229.0
220209,202001,1034,252788.0
220210,202001,1133,245858.0
220211,202001,1213,284514.0
220213,202001,1135,260541.0
220217,202001,1762,479386.0
220220,202001,5683,1001183.0
220225,202001,703,186500.0
220230,202001,4005,759237.0
220240,202001,2032,445205.0
220245,202001,1123,278227.0
220250,202001,2142,584957.0
220253,202001,1116,185237.0
220255,202001,1230,221144.0
220260,202001,2819,697373.0
220265,202001,882,208972.0
220270,202001,4767,946674.0
220271,202001,1052,230022.0
220272,202001,1134,255858.0
220273,202001,745,157705.0
220275,202001,1409,314548.0
220277,202001,1427,296329.0
220280,202001,1047,218731.0
220285,202001,1001,248887.0
220290,202001,3443,692454.0
220300,202001,1257,328720.0
220310,202001,1843,518132.0
220320,202001,1765,478148.0
220323,202001,956,200551.0
220325,202001,837,225535.0
220327,202001,1005,235603.0
220330,202001,2834,604601.0
220335,202001,1266,354433.0
220340,202001,924,160030.0
220342,202001,757,180897.0
220345,202001,2049,417366.0
220350,202001,1776,298745.0
220360,202001,713,167327.0
220370,202001,6561,1457174.0
220375,202001,1214,329613.0
220380,202001,993,194151.0
220385,202001,518,104085.0
220390,202001,3836,582216.0
220400,202001,785,141519.0
220410,202001,686,151253.0
220415,202001,484,97094.0
220420,202001,1167,205687.0
220430,202001,1877,410441.0
220435,202001,1096,230265.0
220440,202001,1606,396339.0
220450,202001,1512,360071.0
220455,202001,1049,292887.0
220460,202001,691,133382.0
220465,202001,1473,263646.0
220470,202001,2288,384199.0
220480,202001,1425,218370.0
220490,202001,1759,370378.0
220500,202001,1838,300196.0
220510,202001,1440,276018.0
220515,202001,1220,221857.0
220520,202001,3360,699663.0
220525,202001,974,235295.0
220527,202001,906,205017.0
220530,202001,995,236583.0
220535,202001,564,115301.0
220540,202001,2503,620592.0
220545,202001,1018,210487.0
220550,202001,5555,1199502.0
220551,202001,939,195192.0
220552,202001,960,259488.0
220553,202001,1046,238350.0
220554,202001,391,66865.0
220555,202001,1497,373465.0
220556,202001,625,143343.0
220557,202001,967,207377.0
220558,202001,838,215446.0
220559,202001,1012,235291.0
220560,202001,1163,260081.0
220570,202001,4909,871101.0
220580,202001,5287,1237211.0
220585,202001,1288,334702.0
220590,202001,714,122575.0
220595,202001,1884,436649.0
220600,202001,922,150886.0
220605,202001,1045,262476.0
220610,202001,2131,528109.0
220620,202001,6156,1553962.0
220630,202001,175,37213.0
220635,202001,1047,233798.0
220640,202001,1632,389472.0
220650,202001,1269,285868.0
220660,202001,1778,484937.0
220665,202001,803,228809.0
220667,202001,1109,261500.0
220669,202001,1286,219227.0
220670,202001,1414,359763.0
220672,202001,2047,459304.0
220675,202001,862,154979.0
220680,202001,2204,469719.0
220690,202001,976,192215.0
220695,202001,636,156638.0
220700,202001,5428,936906.0
220710,202001,463,104181.0
220720,202001,1502,337261.0
220730,202001,857,212692.0
220735,202001,581,109878.0
220740,202001,811,159202.0
220750,202001,2675,518720.0
220755,202001,764,158715.0
220760,202001,2153,539547.0
220770,202001,9697,1385204.0
220775,202001,893,205105.0
220777,202001,887,129816.0
220779,202001,939,212633.0
220780,202001,3815,614508.0
220785,202001,1146,231724.0
220790,202001,7124,1831177.0
220793,202001,554,140922.0
220795,202001,988,216171.0
220800,202001,9790,1336347.0
220810,202001,1884,458487.0
220820,202001,2974,486265.0
220830,202001,5041,1130851.0
220840,202001,5881,977871.0
220850,202001,2352,659690.0
220855,202001,472,103350.0
220860,202001,728,167221.0
220865,202001,1356,306786.0
220870,202001,2026,574289.0
220880,202001,3862,809540.0
220885,202001,882,224967.0
220887,202001,1092,201739.0
220890,202001,898,216895.0
220900,202001,1338,275895.0
220910,202001,986,208310.0
220915,202001,509,122371.0
220920,202001,885,234595.0
220930,202001,1188,313605.0
220935,202001,562,79438.0
220937,202001,888,178617.0
220940,202001,860,218028.0
220945,202001,259,78280.0
220950,202001,674,151660.0
220955,202001,1052,227049.0
220960,202001,427,95450.0
220965,202001,1279,330660.0
220970,202001,1070,257920.0
220975,202001,481,123879.0
220980,202001,807,158834.0
220985,202001,772,167671.0
220987,202001,956,235465.0
220990,202001,1160,297475.0
220995,202001,589,129211.0
220997,202001,1896,493133.0
221000,202001,3075,701518.0
221005,202001,1076,226007.0
221010,202001,749,149230.0
221020,202001,979,216037.0
221030,202001,1083,251705.0
221035,202001,1053,255258.0
221037,202001,357,91378.0
221038,202001,273,56991.0
221039,202001,570,133425.0
221040,202001,2606,458237.0
221050,202001,2874,574116.0
221060,202001,5290,1219952.0
221062,202001,774,173299.0
221063,202001,630,96414.0
221065,202001,1885,363454.0
221070,202001,1969,354108.0
221080,202001,2157,478817.0
221090,202001,894,201168.0
221093,202001,825,119772.0
221095,202001,590,137377.0
221097,202001,452,87746.0
221100,202001,54996,1.0832178E7
221110,202001,7562,2024011.0
221120,202001,3190,716621.0
221130,202001,2172,311092.0
221135,202001,1194,242124.0
221140,202001,885,164943.0
221150,202001,625,111193.0
221160,202001,485,95504.0
221170,202001,724,111524.0
230010,202001,1796,427910.0
230015,202001,1801,444374.0
230020,202001,9743,2466047.0
230030,202001,8696,2016867.0
230040,202001,2891,714315.0
230050,202001,987,160397.0
230060,202001,1396,363613.0
230070,202001,1924,272486.0
230075,202001,6546,1191101.0
230080,202001,1905,418875.0
230090,202001,2651,536686.0
230100,202001,10164,1850457.0
230110,202001,6096,985760.0
230120,202001,4326,875278.0
230125,202001,1841,358284.0
230130,202001,3060,461274.0
230140,202001,2083,508942.0
230150,202001,786,141033.0
230160,202001,4229,963807.0
230170,202001,3611,576802.0
230180,202001,1056,265088.0
230185,202001,2599,472892.0
230190,202001,6548,1036429.0
230195,202001,3646,625193.0
230200,202001,3016,570506.0
230205,202001,2548,539419.0
230210,202001,6371,1096091.0
230220,202001,9065,1870178.0
230230,202001,4535,821889.0
230240,202001,8651,2128505.0
230250,202001,6070,902936.0
230260,202001,7290,1345726.0
230270,202001,3765,554001.0
230280,202001,12432,2193958.0
230290,202001,2930,615548.0
230300,202001,3510,875101.0
230310,202001,2683,633272.0
230320,202001,4810,1241318.0
230330,202001,2639,542027.0
230340,202001,2021,460374.0
230350,202001,9860,1819052.0
230360,202001,1559,264264.0
230365,202001,2055,468728.0
230370,202001,27930,5033222.0
230380,202001,3573,801624.0
230390,202001,2117,578228.0
230393,202001,1854,448319.0
230395,202001,3254,598446.0
230400,202001,3670,769603.0
230410,202001,7668,1380381.0
230420,202001,13418,2447840.0
230423,202001,3065,810937.0
230425,202001,3591,777032.0
230426,202001,1418,355310.0
230427,202001,853,152087.0
230428,202001,4784,756155.0
230430,202001,2783,623012.0
230435,202001,2973,475624.0
230440,202001,197723,3.6565617E7
230445,202001,2236,338338.0
230450,202001,2128,411269.0
230460,202001,1449,367059.0
230465,202001,2389,417385.0
230470,202001,7275,1362138.0
230480,202001,842,204784.0
230490,202001,1270,243600.0
230495,202001,3382,533136.0
230500,202001,6331,1490851.0
230510,202001,662,111562.0
230520,202001,2664,510592.0
230523,202001,4818,709818.0
230526,202001,2239,511279.0
230530,202001,3264,583428.0
230533,202001,2729,523115.0
230535,202001,2985,650355.0
230540,202001,10654,2472033.0
230550,202001,10034,1744420.0
230560,202001,5016,1175128.0
230565,202001,1810,430183.0
230570,202001,2351,540819.0
230580,202001,6998,1145962.0
230590,202001,5233,885667.0
230600,202001,1848,299935.0
230610,202001,4425,845924.0
230620,202001,948,191382.0
230625,202001,3164,415252.0
230630,202001,5435,892336.0
230640,202001,18932,4158419.0
230650,202001,3366,671702.0
230655,202001,6983,1460786.0
230660,202001,3809,1069500.0
230670,202001,3377,623729.0
230680,202001,1529,288723.0
230690,202001,3885,564990.0
230700,202001,5699,1004795.0
230710,202001,4146,808758.0
230720,202001,1002,183907.0
230725,202001,1983,319244.0
230730,202001,19969,2992556.0
230740,202001,3816,1015579.0
230750,202001,5053,1001791.0
230760,202001,6632,1163336.0
230763,202001,2961,691859.0
230765,202001,16929,2995760.0
230770,202001,13838,2315560.0
230780,202001,3686,676815.0
